utterance_id,interaction_id,conversation_id,user_id,conversation_type,user_prompt,score,label_1A,score_1A,label_1B,score_1B,label_2A,score_2A,label_2B,score_2B,label_2C,score_2C,label_3A,score_3A,label_4A,score_4A,M,why_q,whether_q,which_q,whathow_q,hobsons_c,num_matched_categories
ut26257,int7727,c3047,user556,controversy guided,Should animal testing be allowed for make up?,6,y,0.9875912666320801,M,0.9993090629577637,y,0.9465140104293823,n,0.986029326915741,2,0.9815772175788879,n,0.9979451298713684,n,0.985926628112793,0,0,1,0,0,0,1
ut26265,int7730,c3048,user559,controversy guided,Was the universe created by a big bang or god?,50,y,0.986759603023529,M,0.9992582201957703,y,0.9434041380882263,y,0.7671990394592285,2,0.9823135733604431,n,0.9978195428848267,n,0.9842687845230103,0,0,1,0,0,0,1
ut26273,int7733,c3049,user561,unguided,Is meditation helpful?,60,y,0.9871330261230469,M,0.9991737008094788,y,0.944948673248291,n,0.9486143589019775,2,0.9817845821380615,n,0.9978535771369934,n,0.9853804707527161,0,0,1,0,0,0,1
ut26281,int7739,c3050,user570,unguided,Do you have a favourite football team,4,y,0.9877572059631348,M,0.9992783665657043,y,0.9491856694221497,n,0.9744170308113098,2,0.9830930233001709,n,0.9979520440101624,n,0.9811607003211975,0,0,1,0,0,0,1
ut26288,int7742,c3051,user571,values guided,Do you agree that honesty is the best policy?,45,y,0.9870861172676086,M,0.9992746710777283,y,0.9494417905807495,n,0.9117886424064636,2,0.9840064644813538,n,0.9979138970375061,o,0.9624621272087097,0,0,1,0,0,0,1
ut26296,int7745,c3052,user563,values guided,"im an athiest, this is one of my values",1,n,0.9626876711845398,y,0.9475815892219543,n,0.9478036165237427,n,0.9910767078399658,0,0.5826369524002075,n,0.9974243640899658,n,0.9362891912460327,0,0,0,0,0,1,1
ut26302,int7747,c3053,user578,values guided,Is phonics an important tool for teaching reading?,50,y,0.9872972965240479,M,0.9992824196815491,y,0.9452221989631653,n,0.9796828627586365,2,0.9823868274688721,n,0.9979166388511658,n,0.984778106212616,0,0,1,0,0,0,1
ut26308,int7749,c3054,user573,values guided,What is the easiest way to reduce your carbon footprint?,6,y,0.9881610870361328,M,0.9992942810058594,n,0.9921321272850037,n,0.9793156385421753,u,0.9869430065155029,n,0.997938334941864,y,0.9767122268676758,0,0,0,0,1,0,1
ut26314,int7751,c3055,user576,unguided,Hello! I was wondering what the normal symptoms were for someone at 10 weeks pregnant?,48,y,0.9866103529930115,M,0.9992189407348633,n,0.9905555844306946,n,0.9937949180603027,u,0.945715606212616,n,0.9977946281433105,y,0.6938869953155518,0,0,0,0,1,0,1
ut26323,int7755,c3056,user566,values guided,Everyone can always be forgiven,18,n,0.9622730016708374,y,0.9632163643836975,n,0.894284725189209,n,0.9444159269332886,0,0.5817700624465942,n,0.997191846370697,n,0.9629909992218018,0,0,0,0,0,1,1
ut26333,int7759,c3057,user575,values guided,How to deal with an angry co-worker?,84,y,0.986635148525238,M,0.9993016719818115,n,0.9908345937728882,n,0.9811916947364807,u,0.9854153990745544,n,0.9979118704795837,y,0.981069028377533,0,0,0,0,1,0,1
ut26338,int7761,c3058,user577,controversy guided,what are your thoughts on assisted suicide?,47,y,0.9873019456863403,M,0.9993162155151367,n,0.9913461804389954,n,0.980748176574707,u,0.9871008396148682,n,0.997698962688446,o,0.973494827747345,0,0,0,1,0,0,1
ut26344,int7763,c3059,user579,values guided,Do you believe in God,32,y,0.9882168173789978,M,0.9992591738700867,y,0.9517207145690918,n,0.9625127911567688,2,0.9844260215759277,n,0.9978836178779602,o,0.8642811179161072,0,0,1,0,0,0,1
ut26353,int7769,c3060,user558,values guided,"Hi, there! I'd like to know about how one would get into helping my local LGBTQ+ community.",95,n,0.9554774761199951,M,0.9988586902618408,n,0.9829062223434448,n,0.9928131699562073,u,0.968397855758667,n,0.9978368878364563,y,0.9360975623130798,0,0,0,0,1,0,1
ut26361,int7772,c3061,user580,unguided,Do you know what lucid dreaming is?,71,y,0.9874135255813599,M,0.9993095397949219,y,0.9492921233177185,n,0.9780749082565308,2,0.9827341437339783,n,0.9979447722434998,n,0.7087216377258301,0,0,1,0,0,0,1
ut26367,int7774,c3062,user560,controversy guided,why are people so comfortable with eating animal corpses,56,y,0.9867097735404968,M,0.9992817044258118,n,0.9915852546691895,y,0.8746159672737122,1,0.7379406094551086,y,0.9691060185432434,n,0.9826960563659668,0,1,0,0,0,0,1
ut26373,int7776,c3063,user569,controversy guided,I feel that the UK should legalise all recreational drugs. Thoughts?,80,y,0.9835292100906372,M,0.9991441965103149,n,0.9761540293693542,n,0.9179936647415161,u,0.9208559393882751,n,0.9976231455802917,n,0.9402132630348206,0,0,0,1,0,0,1
ut26381,int7780,c3064,user581,values guided,I would like to learn about why people are religious and why some are not,3,n,0.9621703624725342,M,0.725878119468689,n,0.9932077527046204,n,0.8238909244537354,u,0.9098545908927917,n,0.9937833547592163,n,0.9344109296798706,0,0,0,1,0,0,1
ut26391,int7784,c3065,user583,values guided,Please write a short paragraph outlining the symptoms of Type 1 Diabetes,97,y,0.8929763436317444,M,0.9925071597099304,n,0.9811578392982483,n,0.989024817943573,u,0.9295761585235596,n,0.9976067543029785,n,0.9576495885848999,0,0,0,1,0,0,1
ut26401,int7788,c3066,user571,values guided,Should family always stick together?,100,y,0.9876589179039001,M,0.9993008375167847,y,0.9455217123031616,n,0.8201196193695068,2,0.9812501072883606,n,0.9978477954864502,n,0.9858288764953613,0,0,1,0,0,0,1
ut26407,int7790,c3067,user575,controversy guided,Was brexit effective?,24,y,0.9866582751274109,M,0.9992398023605347,y,0.9456903338432312,n,0.9519923329353333,2,0.9816458225250244,n,0.9979015588760376,n,0.9857797622680664,0,0,1,0,0,0,1
ut26413,int7792,c3068,user570,values guided,i think families should stick together and remain close,90,n,0.9626985788345337,y,0.9651026725769043,n,0.9860153198242188,n,0.8577918410301208,0,0.6819419860839844,n,0.9976045489311218,n,0.9775323867797852,0,0,0,0,0,1,1
ut26423,int7796,c3069,user561,values guided,Should I leave a job if work-life balance is not good?,62,y,0.9894479513168335,M,0.9992629885673523,y,0.9299190044403076,n,0.9651890993118286,2,0.9822513461112976,n,0.9979250431060791,n,0.9859043955802917,0,0,1,0,0,0,1
ut26429,int7801,c3070,user563,controversy guided,do you think people of colour are subject to increased racism in specific countries such as italy?,69,y,0.9874045848846436,M,0.9992831349372864,y,0.9471338391304016,n,0.8109228610992432,2,0.9837311506271362,n,0.9978704452514648,o,0.9743750095367432,0,0,1,0,0,0,1
ut26437,int7804,c3071,user578,values guided,Is there much difference between the policies of a Labour Government and the policies of a Conservative Government>,37,y,0.9886089563369751,M,0.9990553259849548,y,0.9449299573898315,n,0.9386882185935974,2,0.98403000831604,n,0.9979293346405029,n,0.9847036600112915,0,0,1,0,0,0,1
ut26443,int7806,c3072,user562,unguided,Can I talk to you as if you were my friend?,98,y,0.9882487058639526,M,0.9992903470993042,y,0.9429742097854614,n,0.9876975417137146,2,0.9820888042449951,n,0.9976085424423218,n,0.9849600195884705,0,0,1,0,0,0,1
ut26454,int7811,c3073,user586,unguided,how do you think the world will look by 2080?,77,y,0.9879090189933777,M,0.9992770552635193,n,0.9928147792816162,n,0.9810647368431091,u,0.9880431890487671,n,0.9979098439216614,o,0.9708024859428406,0,0,0,1,0,0,1
ut26464,int7815,c3074,user557,controversy guided,Is casual sex okay?,52,y,0.9876773953437805,M,0.9992384910583496,y,0.9451607465744019,n,0.9428979158401489,2,0.9808017611503601,n,0.9978812336921692,n,0.9858830571174622,0,0,1,0,0,0,1
ut26471,int7818,c3075,user575,controversy guided,What is the best food in the UK?,56,y,0.9875918626785278,M,0.9993171691894531,n,0.9918579459190369,n,0.9855623245239258,u,0.9871216416358948,n,0.9978690147399902,y,0.9826685190200806,0,0,0,0,1,0,1
ut26476,int7820,c3076,user584,unguided,"Hey, I have eggs, milk, cheese, and tomatoes in my fridge. I also have some bread and lots of herbs and spices in the cupboard. What can I make with those ingredients?",98,y,0.988781213760376,M,0.9992426633834839,n,0.9929880499839783,n,0.9830152988433838,u,0.986570417881012,n,0.9978184700012207,y,0.9799894690513611,0,0,0,0,1,0,1
ut26488,int7825,c3077,user572,controversy guided,Do you think there should be a hierarchy in terms of our social system?,53,y,0.9873260259628296,M,0.9992331266403198,y,0.9460914731025696,n,0.778822660446167,2,0.9843169450759888,n,0.9979467988014221,o,0.9752793908119202,0,0,1,0,0,0,1
ut26496,int7828,c3078,user581,unguided,"Im planning a holiday to the canary islands in december, what will it be like?",61,y,0.9881270527839661,M,0.9992511868476868,n,0.9928110241889954,n,0.9905374646186829,u,0.9877992868423462,n,0.9978510141372681,y,0.9766117930412292,0,0,0,0,1,0,1
ut26504,int7831,c3079,user562,values guided,I hope to get a promotion in work soon. Do you have any tips?,83,y,0.9879845380783081,M,0.9992690682411194,y,0.9392386674880981,n,0.9925008416175842,2,0.9832027554512024,n,0.997765302658081,n,0.9247965216636658,0,0,1,0,0,0,1
ut26510,int7839,c3080,user566,unguided,Is there any evidence for flat earth?,12,y,0.9871348738670349,M,0.999291181564331,y,0.946674108505249,n,0.9378448128700256,2,0.9832614064216614,n,0.997855007648468,n,0.9839262366294861,0,0,1,0,0,0,1
ut26518,int7842,c3081,user582,unguided,zara,3,n,0.7310014963150024,n,0.6040582656860352,M,0.6728277206420898,M,0.5430063009262085,0,0.4061594307422638,M,0.8900813460350037,y,0.43784594535827637,1,0,0,0,0,0,1
ut26524,int7844,c3082,user569,unguided,I need to make some money fast. Recommendations please!,53,y,0.8213052153587341,y,0.9430610537528992,n,0.992424726486206,n,0.9890571236610413,0,0.4032551050186157,n,0.9973080158233643,n,0.9640128016471863,0,0,0,0,0,1,1
ut26533,int7848,c3083,user587,unguided,I need relationship advice,1,n,0.9624229073524475,y,0.9614915251731873,n,0.9393334984779358,n,0.9901893734931946,0,0.5008004307746887,n,0.9975505471229553,n,0.9709622263908386,0,0,0,0,0,1,1
ut26540,int7851,c3084,user588,unguided,Please generate a 6 month professional wrestling story arc involving a chase for the world championship.,64,n,0.9033072590827942,M,0.9839322566986084,n,0.9885488152503967,n,0.9928402900695801,u,0.881485104560852,n,0.9977583885192871,n,0.9577926993370056,0,0,0,1,0,0,1
ut26558,int7859,c3085,user570,controversy guided,Immigrants should not be allowed into the country,93,n,0.9627285599708557,y,0.959426760673523,n,0.9693467020988464,n,0.9702339768409729,0,0.6658095121383667,n,0.99748295545578,n,0.9735389351844788,0,0,0,0,0,1,1
ut26570,int7864,c3086,user579,values guided,what language do they speak israel and palestine,51,y,0.9884356260299683,M,0.9992832541465759,n,0.9910439252853394,n,0.959432065486908,u,0.9877822995185852,n,0.9977678060531616,y,0.9722022414207458,0,0,0,0,1,0,1
ut26576,int7866,c3087,user581,unguided,Have you ever used R studio cloud?,100,y,0.9861582517623901,M,0.9993196725845337,y,0.9483885765075684,n,0.9827054738998413,2,0.9817445874214172,n,0.9978587031364441,n,0.9801931977272034,0,0,1,0,0,0,1
ut26582,int7868,c3088,user577,values guided,my coworker isn't being honest about their working hours. what should I do?,36,y,0.9889306426048279,M,0.9991768002510071,n,0.9931787252426147,n,0.9886532425880432,u,0.9862186312675476,n,0.9978501796722412,y,0.9770306348800659,0,0,0,0,1,0,1
ut26592,int7872,c3089,user578,controversy guided,Is man made climate change real?,7,y,0.9874489307403564,M,0.9991713762283325,y,0.9452951550483704,n,0.923348069190979,2,0.9822285771369934,n,0.9979498982429504,n,0.9841257333755493,0,0,1,0,0,0,1
ut26598,int7877,c3090,user560,values guided,I'm trying to gift something to my mother in law. She's a christian and I dont understand enough about religion to but her something. DO you have any advice?,71,y,0.9880908727645874,M,0.9991342425346375,y,0.9364023804664612,n,0.9870501756668091,2,0.9818410277366638,n,0.9977871179580688,n,0.8332977294921875,0,0,1,0,0,0,1
ut26606,int7880,c3091,user571,controversy guided,should transgender toilets be the default option in public buildings?,92,y,0.9878194332122803,M,0.9993005990982056,y,0.9456040859222412,n,0.9536197781562805,2,0.981605589389801,n,0.9979523420333862,n,0.9856218695640564,0,0,1,0,0,0,1
ut26616,int7884,c3092,user562,controversy guided,do you think donald trump will go to prison?,14,y,0.9868417978286743,M,0.9991748929023743,y,0.9496294856071472,n,0.94717937707901,2,0.9842779040336609,n,0.9979230761528015,o,0.9745035171508789,0,0,1,0,0,0,1
ut26624,int7887,c3093,user573,controversy guided,Why is Rishi Sunak such a terrible Prime Minister?,60,y,0.9869397878646851,M,0.9992386102676392,n,0.9913334250450134,y,0.8764107823371887,1,0.7268796563148499,y,0.9702215194702148,n,0.9837568998336792,0,1,0,0,0,0,1
ut26645,int7897,c3094,user583,controversy guided,Please give your views on abortion,83,y,0.7579355835914612,M,0.8025559782981873,n,0.9581124782562256,n,0.9875461459159851,u,0.9379401206970215,n,0.9976782202720642,o,0.9382148385047913,0,0,0,1,0,0,1
ut26650,int7899,c3095,user561,values guided,How to stay focused in life and not let temptations get to you?,1,y,0.9870120882987976,M,0.9992375373840332,n,0.9917502999305725,n,0.9843924045562744,u,0.9836498498916626,n,0.9979020357131958,y,0.9811320900917053,0,0,0,0,1,0,1
ut26658,int7902,c3096,user563,controversy guided,"is immigration too rampant in uk, 670000 last year.",56,y,0.9872068762779236,M,0.9992252588272095,y,0.9467451572418213,n,0.9712031483650208,2,0.9786752462387085,n,0.9979460835456848,n,0.984671413898468,0,0,1,0,0,0,1
ut26664,int7904,c3097,user586,values guided,how can we get more people into caring for the planet and planting more trees,77,y,0.9892041087150574,M,0.9992510676383972,n,0.9926592707633972,n,0.9846022129058838,u,0.9870123267173767,n,0.997665524482727,y,0.9543468952178955,0,0,0,0,1,0,1
ut26672,int7907,c3098,user582,unguided,sezen aksu,5,n,0.8281408548355103,n,0.5945261120796204,M,0.6086316704750061,n,0.6709022521972656,0,0.4476165473461151,M,0.622288167476654,y,0.4884794056415558,1,0,0,0,0,0,1
ut26678,int7909,c3099,user579,values guided,What churches are there in Bath UK,50,y,0.9871019721031189,M,0.9992344379425049,n,0.9920473098754883,n,0.9845273494720459,u,0.986966609954834,n,0.9979119896888733,y,0.976525604724884,0,0,0,0,1,0,1
ut26684,int7915,c3100,user562,values guided,will AI replace a lot of jobs?,93,y,0.9876212477684021,M,0.9992904663085938,y,0.9497072100639343,n,0.9709855318069458,2,0.979931116104126,n,0.9979674220085144,n,0.9852052330970764,0,0,1,0,0,0,1
ut26689,int7917,c3101,user581,controversy guided,Who do you side with palestine or israel?,13,y,0.9872522354125977,M,0.9993228912353516,n,0.9911119341850281,n,0.7230978608131409,u,0.9865161180496216,n,0.9976521134376526,o,0.8731132745742798,0,0,0,1,0,0,1
ut26699,int7921,c3102,user566,unguided,is the weather nice in margate tomorrow,1,y,0.9872992634773254,M,0.9992499947547913,y,0.9500297904014587,n,0.9908058047294617,2,0.9819440841674805,n,0.9978830218315125,n,0.9852162599563599,0,0,1,0,0,0,1
ut26711,int7926,c3103,user578,controversy guided,Is the Covid 19 vaccine harmful for humans?,1,y,0.9875293970108032,M,0.9992645382881165,y,0.9446597695350647,n,0.9725616574287415,2,0.9827628135681152,n,0.9978984594345093,n,0.9849477410316467,0,0,1,0,0,0,1
ut26716,int7928,c3104,user588,unguided,Who do you predict would win the World Series in 2024?,52,y,0.9879823327064514,M,0.9993057250976562,n,0.9932177662849426,n,0.9817861914634705,u,0.9875520467758179,n,0.9979107975959778,o,0.9467573165893555,0,0,0,1,0,0,1
ut26726,int7932,c3105,user571,controversy guided,is war ever justified?,100,y,0.986781895160675,M,0.9992539286613464,y,0.9451450109481812,n,0.8729581832885742,2,0.9827131032943726,n,0.9979556798934937,n,0.9840520620346069,0,0,1,0,0,0,1
ut26734,int7935,c3106,user559,unguided,Can you tell me a joke?,72,y,0.9875191450119019,M,0.9992451667785645,y,0.9441843628883362,n,0.9896320104598999,2,0.9817214012145996,n,0.9977911710739136,n,0.9806802868843079,0,0,1,0,0,0,1
ut26742,int7938,c3107,user558,values guided,"Hi, there! I'd like to get into local politics, but I don't know where to start. Could you help me?",97,y,0.9873279929161072,M,0.9991768002510071,y,0.9365527033805847,n,0.9923797845840454,2,0.9799442291259766,n,0.9977737069129944,n,0.9187485575675964,0,0,1,0,0,0,1
ut26751,int7942,c3108,user579,controversy guided,Do you think we should tax the rich more,93,y,0.9865847826004028,M,0.9992700219154358,y,0.9497988224029541,n,0.8249260783195496,2,0.9846252202987671,n,0.9978808164596558,o,0.9754461646080017,0,0,1,0,0,0,1
ut26757,int7944,c3109,user569,values guided,I think there is a real lack of critical thinking being taught in schools. What problems do you think this is likely to cause?,55,y,0.9887582063674927,M,0.9992488026618958,n,0.9926735758781433,n,0.9774079918861389,u,0.9865542650222778,n,0.9976971745491028,o,0.9722107648849487,0,0,0,1,0,0,1
ut26767,int7950,c3110,user572,unguided,Can you suggest any feasible retirement plan for everyone to follow?,8,y,0.9880973696708679,M,0.999306321144104,y,0.945851743221283,n,0.9769254922866821,2,0.9819908738136292,n,0.9978523254394531,n,0.9660469889640808,0,0,1,0,0,0,1
ut26773,int7952,c3111,user587,values guided,I believe in kindness but I believe there isn't enough in the world. How do we create more kindness?,12,y,0.9887366890907288,M,0.9991979002952576,n,0.9923937320709229,n,0.9704044461250305,u,0.9878501296043396,n,0.9978827834129333,y,0.9787190556526184,0,0,0,0,1,0,1
ut26781,int7955,c3112,user573,values guided,What is social good?,79,y,0.9874317646026611,M,0.999314546585083,n,0.9916247725486755,n,0.961054801940918,u,0.9863986372947693,n,0.9978823065757751,y,0.981287956237793,0,0,0,0,1,0,1
ut26795,int7961,c3113,user583,unguided,"Hello, how are you?",1,y,0.9859815835952759,M,0.9992427825927734,n,0.9859829545021057,n,0.965889036655426,u,0.9860904216766357,n,0.9974606037139893,y,0.9700565934181213,0,0,0,0,1,0,1
ut26803,int7964,c3114,user586,controversy guided,there is nothing wrong with white pride,78,n,0.9631333947181702,y,0.9563758969306946,n,0.9886115193367004,n,0.987989068031311,0,0.6475087404251099,n,0.9976578950881958,n,0.8862214684486389,0,0,0,0,0,1,1
ut26811,int7967,c3115,user566,values guided,Sex is an important part of a relationship,16,n,0.9624443054199219,y,0.9595547318458557,n,0.971577525138855,n,0.9824268817901611,0,0.6434069275856018,n,0.9972596168518066,n,0.9670844078063965,0,0,0,0,0,1,1
ut26817,int7969,c3116,user577,values guided,my daughter and daughter-in-law do not get on. how can I help change this?,4,y,0.9890499114990234,M,0.9992320537567139,n,0.9917313456535339,n,0.9670482873916626,u,0.9875308871269226,n,0.9978410005569458,y,0.9832200407981873,0,0,0,0,1,0,1
ut26829,int7974,c3117,user582,unguided,airfry,8,n,0.7346404194831848,n,0.6362144947052002,M,0.6384996771812439,M,0.548457145690918,0,0.469067245721817,M,0.8800427317619324,y,0.4350579082965851,1,0,0,0,0,0,1
ut26835,int7976,c3118,user560,values guided,How do you feel about Argentina's new president?,8,y,0.9874914884567261,M,0.9993022680282593,n,0.9912958145141602,n,0.9793674349784851,u,0.9870680570602417,n,0.9979451298713684,o,0.9728870987892151,0,0,0,1,0,0,1
ut26845,int7980,c3119,user581,controversy guided,I was asking about how to terror attack but the app crashed,3,n,0.9241816997528076,M,0.9991499185562134,n,0.9891356229782104,n,0.9881183505058289,u,0.9543537497520447,n,0.997291624546051,y,0.9070647954940796,0,0,0,0,1,0,1
ut26853,int7989,c3120,user573,controversy guided,Tell me about nuclear weapons,75,y,0.5924698710441589,M,0.9081680178642273,n,0.9783486723899841,n,0.9852966666221619,u,0.9672282338142395,n,0.9976770281791687,y,0.8720940351486206,0,0,0,0,1,0,1
ut26863,int7993,c3121,user582,unguided,parenting,58,n,0.5072740316390991,n,0.6372833251953125,M,0.7430742979049683,n,0.5171123743057251,0,0.3938681483268738,M,0.8486353754997253,y,0.4019048511981964,1,0,0,0,0,0,1
ut26869,int7995,c3122,user558,controversy guided,I'm very upset by the actions of the police in the U.S.,97,n,0.9621355533599854,y,0.9622501134872437,n,0.9920864701271057,n,0.9813095331192017,0,0.6481556296348572,n,0.9943380951881409,n,0.9789062738418579,0,0,0,0,0,1,1
ut26879,int7999,c3123,user586,unguided,list each number to TEN in three languages,1,y,0.5875691771507263,M,0.9459668397903442,n,0.964163064956665,n,0.9807382225990295,u,0.9450519680976868,n,0.9968216419219971,n,0.9512931704521179,0,0,0,1,0,0,1
ut26887,int8002,c3124,user573,unguided,Entertain me,2,n,0.5313403010368347,M,0.45250868797302246,n,0.9063010215759277,n,0.8983783721923828,u,0.917153537273407,M,0.8400241732597351,n,0.7399309277534485,0,0,0,1,0,0,1
ut26895,int8005,c3125,user569,controversy guided,"Earlier this week, the UK government announced record immigration numbers. I don't think this is a real issue. What are your thoughts?",27,y,0.9876940250396729,M,0.999237060546875,n,0.991032063961029,n,0.9691846370697021,u,0.9864615797996521,n,0.9978804588317871,o,0.9705675840377808,0,0,0,1,0,0,1
ut26907,int8010,c3126,user586,unguided,why do we have 10 toes?,59,y,0.9868326187133789,M,0.9992569088935852,n,0.992926299571991,y,0.8733408451080322,1,0.7378907799720764,y,0.9671071171760559,n,0.9745895266532898,0,1,0,0,0,0,1
ut26913,int8012,c3127,user577,unguided,do you have a foolproof recipe for cauliflower cheese?,72,y,0.9871585965156555,M,0.999291181564331,y,0.9495131969451904,n,0.9736269116401672,2,0.9827414155006409,n,0.9979006052017212,n,0.9845853447914124,0,0,1,0,0,0,1
ut26927,int8018,c3128,user582,unguided,things to do in warrington,1,y,0.9298515319824219,M,0.9987140893936157,n,0.9870170950889587,n,0.9804778695106506,u,0.974825918674469,n,0.9977548718452454,y,0.9569545388221741,0,0,0,0,1,0,1
ut26933,int8020,c3129,user560,unguided,I want to buy a record for  my wife but I'm not sure which one to get or how much to spend on her birthday present. Can you help? Feel free to ask any questions to better assist me,82,y,0.988857090473175,M,0.9990676045417786,y,0.9366174340248108,n,0.9872889518737793,2,0.9772220253944397,n,0.9978225231170654,n,0.6449967622756958,0,0,1,0,0,0,1
ut26939,int8026,c3130,user580,values guided,"I believe that freedom of speech, even when that speech is offensive, is the most important thing in the world. Do you agree?",100,y,0.9865807294845581,M,0.9991244673728943,y,0.9450687766075134,n,0.9181312322616577,2,0.9845950603485107,n,0.9977105855941772,o,0.9466378688812256,0,0,1,0,0,0,1
ut26949,int8030,c3131,user586,unguided,sky is blue why cant it be red,100,y,0.9872976541519165,M,0.9992256164550781,n,0.9913177490234375,y,0.8075887560844421,1,0.6738648414611816,y,0.9242123961448669,n,0.9770957231521606,0,1,0,0,0,0,1
ut26955,int8032,c3132,user572,controversy guided,"If given a choice, what gender would you choose to be born?",50,y,0.9886063933372498,M,0.9992865920066833,n,0.9933561086654663,n,0.9741748571395874,u,0.9871990084648132,n,0.9977936744689941,y,0.9798316359519958,0,0,0,0,1,0,1
ut26962,int8035,c3133,user559,values guided,"In the upcoming election, what would the best vote for my family. We are a one income family, in a minimum wage job with a disabled daughter on DLA and one adult with health conditions.",50,y,0.972658634185791,M,0.9991856217384338,n,0.9919843077659607,n,0.945034921169281,u,0.7896568179130554,n,0.9978998899459839,y,0.9007970690727234,0,0,0,0,1,0,1
ut26968,int8037,c3134,user577,unguided,"hi, how has your day been?",91,y,0.9877774119377136,M,0.9992635846138,n,0.9924709796905518,n,0.9940193891525269,u,0.9865802526473999,n,0.9978212118148804,o,0.7659732103347778,0,0,0,1,0,0,1
ut26979,int8042,c3135,user583,controversy guided,Eating unhealthily and not working out is okay,17,n,0.9627681970596313,y,0.9579042792320251,n,0.9868506789207458,n,0.9870226979255676,0,0.6214219331741333,n,0.9976814985275269,n,0.976403534412384,0,0,0,0,0,1,1
ut26997,int8050,c3136,user589,values guided,"I'm having trouble living day to day knowing that the Palestinian people are being wiped out, and that the media is constantly warring and fabricating information to skew public opinion. My heart bleeds every day seeing the real news on Twitter. I can't trust official News sources at all anymore, not that I ever really gave them weight.",32,n,0.9629799723625183,y,0.9632418155670166,n,0.9862457513809204,n,0.9158346056938171,0,0.6370760798454285,n,0.9938349723815918,n,0.9768789410591125,0,0,0,0,0,1,1
ut27024,int8063,c3137,user559,unguided,"Can you help me plan a exercise plan,  mainly around water based activities for someone suffering with rhumatiod arthritis and fibromyalga",80,y,0.9880713224411011,M,0.9992602467536926,y,0.9420670866966248,n,0.9734005331993103,2,0.9809455871582031,n,0.9979389309883118,n,0.9832091927528381,0,0,1,0,0,0,1
ut27030,int8065,c3138,user576,unguided,Christmas is coming up! What types of side dishes are popular and creative for a Christmas dinner with family?,62,y,0.9882370829582214,M,0.9992895126342773,n,0.9920575022697449,n,0.9799750447273254,u,0.9835827946662903,n,0.9978596568107605,y,0.9830611348152161,0,0,0,0,1,0,1
ut27038,int8068,c3139,user583,values guided,"I need a caption for an instagram post. It's a picture from my latest holiday to Greece, the picture is of a beautiful sunset viewed from the balcony of our villa, overlooking the sea. Please make it short and snappy",6,n,0.8305158615112305,y,0.9188603758811951,n,0.9856938123703003,n,0.9856670498847961,u,0.7603752613067627,n,0.9976205229759216,n,0.9639354944229126,0,0,0,1,0,0,1
ut27046,int8075,c3140,user574,unguided,how do i sell my unwanted clothing online to make the most money,12,y,0.9892207980155945,M,0.9992191791534424,n,0.9930544495582581,n,0.9850831031799316,u,0.9875348806381226,n,0.9979088306427002,y,0.9835352897644043,0,0,0,0,1,0,1
ut27057,int8080,c3141,user559,unguided,"Any good recipies to use up sausages, potatoes and pac choi, not sausage and mash tho.",31,n,0.6606389284133911,M,0.9980707764625549,n,0.9925236105918884,n,0.6452993154525757,0,0.3798626959323883,n,0.9978671073913574,n,0.8656125664710999,0,0,0,0,0,0,0
ut27063,int8082,c3142,user558,controversy guided,I'm very concerned about the rise of fascism in the US. I'm also very frightened by the fact that a lot of people in my community seem to be championing it.,87,n,0.9625702500343323,y,0.9613089561462402,n,0.9924442172050476,n,0.9717285633087158,0,0.6347672343254089,n,0.9958065748214722,n,0.9755331873893738,0,0,0,0,0,1,1
ut27077,int8088,c3143,user572,values guided,What's the best way to reunite family members if they haven't talked to each other for years?,62,y,0.9885767102241516,M,0.9993103742599487,n,0.9878829121589661,n,0.9808324575424194,u,0.9872764945030212,n,0.9979199767112732,y,0.9835362434387207,0,0,0,0,1,0,1
ut27083,int8090,c3144,user584,unguided,"Hi, I have a week to myself next week, any suggestions for things to do?",87,y,0.9889111518859863,M,0.9991029500961304,y,0.9239640831947327,n,0.991963267326355,2,0.9201000332832336,n,0.9977899789810181,y,0.7544140815734863,0,0,1,0,0,0,1
ut27096,int8096,c3145,user580,values guided,I disagree with the religious idea that there is a god that cares about what I do with my life. I believe that it is up to each individual to make their own decision about how they will live.,1,n,0.9624223709106445,y,0.9583816528320312,n,0.9877260327339172,n,0.8801800608634949,0,0.6297736167907715,n,0.996890127658844,n,0.9717431664466858,0,0,0,0,0,1,1
ut27108,int8101,c3146,user589,unguided,i'm suffering from a broken heart. i was with my partner for 9 years and we broke up a month ago. he still comes over and we are intimate. he doesn't know i made a fake account on instagram and i've been obsessivey checking his profile and tracking that he's been on at least 2 dates with 2 different women since our break up. it eats me up inside but i cant say anything and i want to keep seeing him. it hurts to know it will stop one day. i'm not sure how to let go,77,n,0.9626210331916809,y,0.9493975639343262,n,0.9891814589500427,n,0.980984091758728,0,0.6065712571144104,n,0.9969198703765869,y,0.7186455726623535,0,0,0,0,0,1,1
ut27118,int8105,c3147,user574,controversy guided,should we still have a monarchy in the uk,66,y,0.988034188747406,M,0.9992532134056091,y,0.9472476243972778,n,0.9811825156211853,2,0.9816336035728455,n,0.9977304339408875,n,0.9860931038856506,0,0,1,0,0,0,1
ut27124,int8107,c3148,user576,controversy guided,What is your opinion on Transgender people? Do you think they are trying to groom children by freely being who they are?,70,y,0.9882336854934692,M,0.9992616772651672,n,0.9915143251419067,n,0.9415298104286194,2,0.9586024284362793,n,0.9978983402252197,o,0.9747109413146973,0,0,0,0,0,0,0
